Folder,Time,Avg Voltage,Avg Current,Heat input,Travel Speed,Wire Feed Rate
Test7_180A_20TS_160WFR,19.12,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,19.22,14.978,176.03,13.1828867,20,160
Test7_180A_20TS_160WFR,19.32,14.85,176.03,13.0702275,20,160
Test7_180A_20TS_160WFR,19.42,14.85,176.15,13.0791375,20,160
Test7_180A_20TS_160WFR,19.52,14.978,176.15,13.1918735,20,160
Test7_180A_20TS_160WFR,19.62,14.924,176.15,13.144313,20,160
Test7_180A_20TS_160WFR,19.72,14.74,176.03,12.973411,20,160
Test7_180A_20TS_160WFR,19.82,14.777,176.03,13.00597655,20,160
Test7_180A_20TS_160WFR,19.92,14.978,176.03,13.1828867,20,160
Test7_180A_20TS_160WFR,20.02,14.905,176.03,13.11863575,20,160
Test7_180A_20TS_160WFR,20.12,14.832,176.03,13.0543848,20,160
Test7_180A_20TS_160WFR,20.22,14.869,176.03,13.08695035,20,160
Test7_180A_20TS_160WFR,20.32,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,20.42,14.942,176.03,13.1512013,20,160
Test7_180A_20TS_160WFR,20.52,14.96,176.03,13.167044,20,160
Test7_180A_20TS_160WFR,20.62,14.924,176.03,13.1353586,20,160
Test7_180A_20TS_160WFR,20.72,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,20.82,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,20.92,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,21.02,14.887,176.03,13.10279305,20,160
Test7_180A_20TS_160WFR,21.12,14.924,176.03,13.1353586,20,160
Test7_180A_20TS_160WFR,21.22,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,21.32,14.96,176.03,13.167044,20,160
Test7_180A_20TS_160WFR,21.42,14.942,176.03,13.1512013,20,160
Test7_180A_20TS_160WFR,21.52,14.978,176.03,13.1828867,20,160
Test7_180A_20TS_160WFR,21.62,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,21.72,14.978,176.03,13.1828867,20,160
Test7_180A_20TS_160WFR,21.82,14.942,176.03,13.1512013,20,160
Test7_180A_20TS_160WFR,21.92,14.96,176.03,13.167044,20,160
Test7_180A_20TS_160WFR,22.02,14.869,176.03,13.08695035,20,160
Test7_180A_20TS_160WFR,22.12,14.85,176.03,13.0702275,20,160
Test7_180A_20TS_160WFR,22.22,14.924,176.03,13.1353586,20,160
Test7_180A_20TS_160WFR,22.32,14.997,176.03,13.19960955,20,160
Test7_180A_20TS_160WFR,22.42,15.015,176.03,13.21545225,20,160
Test7_180A_20TS_160WFR,22.52,15.033,176.15,13.24031475,20,160
Test7_180A_20TS_160WFR,22.62,15.015,176.15,13.22446125,20,160
Test7_180A_20TS_160WFR,22.72,14.887,176.15,13.11172525,20,160
Test7_180A_20TS_160WFR,22.82,14.905,176.15,13.12757875,20,160
Test7_180A_20TS_160WFR,22.92,14.924,176.03,13.1353586,20,160
Test7_180A_20TS_160WFR,23.02,14.978,176.03,13.1828867,20,160
Test7_180A_20TS_160WFR,23.12,14.997,176.03,13.19960955,20,160
Test7_180A_20TS_160WFR,23.22,14.978,176.03,13.1828867,20,160
Test7_180A_20TS_160WFR,23.32,14.777,176.03,13.00597655,20,160
Test7_180A_20TS_160WFR,23.42,14.612,176.15,12.869519,20,160
Test7_180A_20TS_160WFR,23.52,14.704,176.15,12.950548,20,160
Test7_180A_20TS_160WFR,23.62,14.887,176.03,13.10279305,20,160
Test7_180A_20TS_160WFR,23.72,14.96,176.03,13.167044,20,160
Test7_180A_20TS_160WFR,23.82,14.924,176.03,13.1353586,20,160
Test7_180A_20TS_160WFR,23.92,14.74,176.15,12.982255,20,160
Test7_180A_20TS_160WFR,24.02,14.74,176.03,12.973411,20,160
Test7_180A_20TS_160WFR,24.12,14.869,176.03,13.08695035,20,160
Test7_180A_20TS_160WFR,24.22,15.015,176.03,13.21545225,20,160
Test7_180A_20TS_160WFR,24.32,15.015,176.03,13.21545225,20,160
Test7_180A_20TS_160WFR,24.42,14.96,176.03,13.167044,20,160
Test7_180A_20TS_160WFR,24.52,14.85,176.03,13.0702275,20,160
Test7_180A_20TS_160WFR,24.62,14.924,176.03,13.1353586,20,160
Test7_180A_20TS_160WFR,24.72,14.942,176.03,13.1512013,20,160
Test7_180A_20TS_160WFR,24.82,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,24.92,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,25.02,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,25.12,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,25.22,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,25.32,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,25.42,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,25.52,14.942,176.03,13.1512013,20,160
Test7_180A_20TS_160WFR,25.62,14.96,176.15,13.17602,20,160
Test7_180A_20TS_160WFR,25.72,14.942,176.03,13.1512013,20,160
Test7_180A_20TS_160WFR,25.82,14.905,176.03,13.11863575,20,160
Test7_180A_20TS_160WFR,25.92,14.905,176.03,13.11863575,20,160
Test7_180A_20TS_160WFR,26.02,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,26.12,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,26.22,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,26.32,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,26.42,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,26.52,15.015,176.03,13.21545225,20,160
Test7_180A_20TS_160WFR,26.62,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,26.72,15.015,176.03,13.21545225,20,160
Test7_180A_20TS_160WFR,26.82,15.015,176.03,13.21545225,20,160
Test7_180A_20TS_160WFR,26.92,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,27.02,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,27.12,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,27.22,14.96,176.03,13.167044,20,160
Test7_180A_20TS_160WFR,27.32,14.942,176.03,13.1512013,20,160
Test7_180A_20TS_160WFR,27.42,15.015,176.03,13.21545225,20,160
Test7_180A_20TS_160WFR,27.52,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,27.62,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,27.72,14.869,176.03,13.08695035,20,160
Test7_180A_20TS_160WFR,27.82,14.869,176.03,13.08695035,20,160
Test7_180A_20TS_160WFR,27.92,14.85,176.03,13.0702275,20,160
Test7_180A_20TS_160WFR,28.02,14.96,176.03,13.167044,20,160
Test7_180A_20TS_160WFR,28.12,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,28.22,14.997,176.03,13.19960955,20,160
Test7_180A_20TS_160WFR,28.32,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,28.42,15.015,176.03,13.21545225,20,160
Test7_180A_20TS_160WFR,28.52,15.107,176.03,13.29642605,20,160
Test7_180A_20TS_160WFR,28.62,14.978,176.03,13.1828867,20,160
Test7_180A_20TS_160WFR,28.72,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,28.82,15.198,175.91,13.3674009,20,160
Test7_180A_20TS_160WFR,28.92,15.088,176.03,13.279703199999998,20,160
Test7_180A_20TS_160WFR,29.02,14.96,176.03,13.167044,20,160
Test7_180A_20TS_160WFR,29.12,14.96,176.03,13.167044,20,160
Test7_180A_20TS_160WFR,29.22,14.997,176.03,13.19960955,20,160
Test7_180A_20TS_160WFR,29.32,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,29.42,15.217,176.03,13.39324255,20,160
Test7_180A_20TS_160WFR,29.52,15.162,176.03,13.3448343,20,160
Test7_180A_20TS_160WFR,29.62,15.162,176.03,13.3448343,20,160
Test7_180A_20TS_160WFR,29.72,15.162,176.03,13.3448343,20,160
Test7_180A_20TS_160WFR,29.82,15.198,176.03,13.3765197,20,160
Test7_180A_20TS_160WFR,29.92,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,30.02,14.978,176.03,13.1828867,20,160
Test7_180A_20TS_160WFR,30.12,15.088,176.03,13.279703199999998,20,160
Test7_180A_20TS_160WFR,30.22,15.125,176.03,13.31226875,20,160
Test7_180A_20TS_160WFR,30.32,15.198,176.03,13.3765197,20,160
Test7_180A_20TS_160WFR,30.42,15.162,176.03,13.3448343,20,160
Test7_180A_20TS_160WFR,30.52,15.162,176.03,13.3448343,20,160
Test7_180A_20TS_160WFR,30.62,15.18,176.03,13.360677,20,160
Test7_180A_20TS_160WFR,30.72,15.143,176.03,13.328111450000002,20,160
Test7_180A_20TS_160WFR,30.82,15.125,176.03,13.31226875,20,160
Test7_180A_20TS_160WFR,30.92,15.125,176.03,13.31226875,20,160
Test7_180A_20TS_160WFR,31.02,15.125,176.03,13.31226875,20,160
Test7_180A_20TS_160WFR,31.12,15.107,176.03,13.29642605,20,160
Test7_180A_20TS_160WFR,31.22,15.107,175.91,13.28736185,20,160
Test7_180A_20TS_160WFR,31.32,15.107,176.03,13.29642605,20,160
Test7_180A_20TS_160WFR,31.42,15.107,176.03,13.29642605,20,160
Test7_180A_20TS_160WFR,31.52,15.143,175.91,13.31902565,20,160
Test7_180A_20TS_160WFR,31.62,15.143,176.03,13.328111450000002,20,160
Test7_180A_20TS_160WFR,31.72,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,31.82,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,31.92,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,32.02,15.107,176.03,13.29642605,20,160
Test7_180A_20TS_160WFR,32.12,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,32.22,14.997,176.15,13.20860775,20,160
Test7_180A_20TS_160WFR,32.32,14.887,176.15,13.11172525,20,160
Test7_180A_20TS_160WFR,32.42,14.924,176.15,13.144313,20,160
Test7_180A_20TS_160WFR,32.52,14.997,176.15,13.20860775,20,160
Test7_180A_20TS_160WFR,32.62,15.033,176.15,13.24031475,20,160
Test7_180A_20TS_160WFR,32.72,15.015,176.03,13.21545225,20,160
Test7_180A_20TS_160WFR,32.82,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,32.92,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,33.02,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,33.12,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,33.22,15.088,176.15,13.288756,20,160
Test7_180A_20TS_160WFR,33.32,15.107,176.03,13.29642605,20,160
Test7_180A_20TS_160WFR,33.42,15.125,176.03,13.31226875,20,160
Test7_180A_20TS_160WFR,33.52,15.107,176.03,13.29642605,20,160
Test7_180A_20TS_160WFR,33.62,15.107,176.03,13.29642605,20,160
Test7_180A_20TS_160WFR,33.72,15.088,176.03,13.279703199999998,20,160
Test7_180A_20TS_160WFR,33.82,15.088,176.03,13.279703199999998,20,160
Test7_180A_20TS_160WFR,33.92,15.107,176.03,13.29642605,20,160
Test7_180A_20TS_160WFR,34.02,15.125,176.03,13.31226875,20,160
Test7_180A_20TS_160WFR,34.12,15.107,176.03,13.29642605,20,160
Test7_180A_20TS_160WFR,34.22,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,34.32,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,34.42,15.088,176.03,13.279703199999998,20,160
Test7_180A_20TS_160WFR,34.52,15.088,176.03,13.279703199999998,20,160
Test7_180A_20TS_160WFR,34.62,15.052,176.15,13.257049,20,160
Test7_180A_20TS_160WFR,34.72,15.033,176.03,13.23129495,20,160
Test7_180A_20TS_160WFR,34.82,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,34.92,14.978,176.15,13.1918735,20,160
Test7_180A_20TS_160WFR,35.02,14.942,176.15,13.1601665,20,160
Test7_180A_20TS_160WFR,35.12,14.924,176.15,13.144313,20,160
Test7_180A_20TS_160WFR,35.22,15.07,176.03,13.2638605,20,160
Test7_180A_20TS_160WFR,35.32,15.052,176.03,13.2480178,20,160
Test7_180A_20TS_160WFR,35.42,15.033,176.15,13.24031475,20,160
Test7_180A_20TS_160WFR,35.52,14.978,176.15,13.1918735,20,160
Test7_180A_20TS_160WFR,35.62,14.96,176.15,13.17602,20,160
Test7_180A_20TS_160WFR,35.72,14.978,176.15,13.1918735,20,160
Test7_180A_20TS_160WFR,35.82,14.978,176.15,13.1918735,20,160
Test7_180A_20TS_160WFR,35.92,14.942,176.15,13.1601665,20,160
Test7_180A_20TS_160WFR,36.02,14.887,176.15,13.11172525,20,160
Test7_180A_20TS_160WFR,36.12,14.905,176.15,13.12757875,20,160
Test7_180A_20TS_160WFR,36.22,14.905,176.15,13.12757875,20,160
Test7_180A_20TS_160WFR,36.32,14.814,176.15,13.0474305,20,160
Test7_180A_20TS_160WFR,36.42,14.722,176.15,12.9664015,20,160
Test7_180A_20TS_160WFR,36.52,14.667,176.15,12.91796025,20,160
Test7_180A_20TS_160WFR,36.62,14.502,174.69,12.6667719,20,160
Test7_180A_20TS_160WFR,36.72,14.136,167.0,11.80356,20,160
Test7_180A_20TS_160WFR,36.82,13.276,146.61,9.731971800000002,20,160
Test7_180A_20TS_160WFR,36.92,11.847,111.33,6.59463255,20,160
Test7_180A_20TS_160WFR,37.02,8.679,63.72,2.7651294,20,160
Test7_180A_20TS_160WFR,37.12,4.193,23.44,0.4914195999999999,20,160
Test8_180A_20TS_190WFR,0.12,17.011,158.45,13.476964749999995,20,190
Test8_180A_20TS_190WFR,0.22,16.81,169.44,14.241432,20,190
Test8_180A_20TS_190WFR,0.32,16.517,173.96,14.3664866,20,190
Test8_180A_20TS_190WFR,0.42,16.26,175.66,14.281158,20,190
Test8_180A_20TS_190WFR,0.52,16.15,176.15,14.2241125,20,190
Test8_180A_20TS_190WFR,0.62,16.041,176.27,14.13773535,20,190
Test8_180A_20TS_190WFR,0.72,15.857,176.15,13.96605275,20,190
Test8_180A_20TS_190WFR,0.82,15.674,176.15,13.8048755,20,190
Test8_180A_20TS_190WFR,0.92,15.528,176.03,13.6669692,20,190
Test8_180A_20TS_190WFR,1.02,15.381,175.79,13.51912995,20,190
Test8_180A_20TS_190WFR,1.12,15.235,175.79,13.39080325,20,190
Test8_180A_20TS_190WFR,1.22,15.162,175.79,13.3266399,20,190
Test8_180A_20TS_190WFR,1.32,15.125,175.79,13.29411875,20,190
Test8_180A_20TS_190WFR,1.42,15.088,175.79,13.261597599999998,20,190
Test8_180A_20TS_190WFR,1.52,15.052,175.79,13.2299554,20,190
Test8_180A_20TS_190WFR,1.62,14.997,175.79,13.18161315,20,190
Test8_180A_20TS_190WFR,1.72,14.924,175.79,13.1174498,20,190
Test8_180A_20TS_190WFR,1.82,14.85,175.91,13.0613175,20,190
Test8_180A_20TS_190WFR,1.92,14.85,175.91,13.0613175,20,190
Test8_180A_20TS_190WFR,2.02,14.869,175.91,13.07802895,20,190
Test8_180A_20TS_190WFR,2.12,14.887,175.91,13.09386085,20,190
Test8_180A_20TS_190WFR,2.22,14.869,175.91,13.07802895,20,190
Test8_180A_20TS_190WFR,2.32,14.942,175.91,13.1422361,20,190
Test8_180A_20TS_190WFR,2.42,15.052,175.91,13.2389866,20,190
Test8_180A_20TS_190WFR,2.52,15.143,175.79,13.30993985,20,190
Test8_180A_20TS_190WFR,2.62,15.125,175.91,13.30319375,20,190
Test8_180A_20TS_190WFR,2.72,15.052,175.91,13.2389866,20,190
Test8_180A_20TS_190WFR,2.82,15.125,175.91,13.30319375,20,190
Test8_180A_20TS_190WFR,2.92,15.217,175.79,13.37498215,20,190
Test8_180A_20TS_190WFR,3.02,15.235,175.79,13.39080325,20,190
Test8_180A_20TS_190WFR,3.12,15.235,175.79,13.39080325,20,190
Test8_180A_20TS_190WFR,3.22,15.217,175.79,13.37498215,20,190
Test8_180A_20TS_190WFR,3.32,15.217,175.79,13.37498215,20,190
Test8_180A_20TS_190WFR,3.42,15.198,175.91,13.3674009,20,190
Test8_180A_20TS_190WFR,3.52,15.198,175.79,13.358282099999998,20,190
Test8_180A_20TS_190WFR,3.62,15.198,175.79,13.358282099999998,20,190
Test8_180A_20TS_190WFR,3.72,15.271,175.79,13.42244545,20,190
Test8_180A_20TS_190WFR,3.82,15.235,175.79,13.39080325,20,190
Test8_180A_20TS_190WFR,3.92,15.217,175.79,13.37498215,20,190
Test8_180A_20TS_190WFR,4.02,15.235,175.79,13.39080325,20,190
Test8_180A_20TS_190WFR,4.12,15.29,175.79,13.4391455,20,190
Test8_180A_20TS_190WFR,4.22,15.198,175.79,13.358282099999998,20,190
Test8_180A_20TS_190WFR,4.32,15.198,175.79,13.358282099999998,20,190
Test8_180A_20TS_190WFR,4.42,15.271,175.79,13.42244545,20,190
Test8_180A_20TS_190WFR,4.52,15.326,175.79,13.4707877,20,190
Test8_180A_20TS_190WFR,4.62,15.271,175.79,13.42244545,20,190
Test8_180A_20TS_190WFR,4.72,15.271,175.79,13.42244545,20,190
Test8_180A_20TS_190WFR,4.82,15.235,175.79,13.39080325,20,190
Test8_180A_20TS_190WFR,4.92,15.198,175.79,13.358282099999998,20,190
Test8_180A_20TS_190WFR,5.02,15.235,175.79,13.39080325,20,190
Test8_180A_20TS_190WFR,5.12,15.271,175.79,13.42244545,20,190
Test8_180A_20TS_190WFR,5.22,15.235,175.79,13.39080325,20,190
Test8_180A_20TS_190WFR,5.32,15.235,175.79,13.39080325,20,190
Test8_180A_20TS_190WFR,5.42,15.198,175.79,13.358282099999998,20,190
Test8_180A_20TS_190WFR,5.52,15.18,175.79,13.342460999999998,20,190
Test8_180A_20TS_190WFR,5.62,15.143,175.79,13.30993985,20,190
Test8_180A_20TS_190WFR,5.72,15.18,175.79,13.342460999999998,20,190
Test8_180A_20TS_190WFR,5.82,15.18,175.79,13.342460999999998,20,190
Test8_180A_20TS_190WFR,5.92,15.198,175.79,13.358282099999998,20,190
Test8_180A_20TS_190WFR,6.02,15.235,175.79,13.39080325,20,190
Test8_180A_20TS_190WFR,6.12,15.198,175.79,13.358282099999998,20,190
Test8_180A_20TS_190WFR,6.22,15.217,175.79,13.37498215,20,190
Test8_180A_20TS_190WFR,6.32,15.18,175.79,13.342460999999998,20,190
Test8_180A_20TS_190WFR,6.42,15.143,175.79,13.30993985,20,190
Test8_180A_20TS_190WFR,6.52,15.088,175.91,13.2706504,20,190
Test8_180A_20TS_190WFR,6.62,15.107,175.79,13.27829765,20,190
Test8_180A_20TS_190WFR,6.72,15.125,175.79,13.29411875,20,190
Test8_180A_20TS_190WFR,6.82,15.052,175.79,13.2299554,20,190
Test8_180A_20TS_190WFR,6.92,15.088,175.79,13.261597599999998,20,190
Test8_180A_20TS_190WFR,7.02,15.052,175.79,13.2299554,20,190
Test8_180A_20TS_190WFR,7.12,15.033,175.79,13.21325535,20,190
Test8_180A_20TS_190WFR,7.22,15.052,175.79,13.2299554,20,190
Test8_180A_20TS_190WFR,7.32,15.015,175.79,13.19743425,20,190
Test8_180A_20TS_190WFR,7.42,14.96,175.79,13.149092,20,190
Test8_180A_20TS_190WFR,7.52,14.978,175.79,13.1649131,20,190
Test8_180A_20TS_190WFR,7.62,15.052,175.79,13.2299554,20,190
Test8_180A_20TS_190WFR,7.72,15.033,175.79,13.21325535,20,190
Test8_180A_20TS_190WFR,7.82,14.96,175.91,13.158068,20,190
Test8_180A_20TS_190WFR,7.92,14.887,175.91,13.09386085,20,190
Test8_180A_20TS_190WFR,8.02,14.96,175.91,13.158068,20,190
Test8_180A_20TS_190WFR,8.12,14.905,175.91,13.10969275,20,190
Test8_180A_20TS_190WFR,8.22,14.869,175.91,13.07802895,20,190
Test8_180A_20TS_190WFR,8.32,14.777,175.91,12.997110349999998,20,190
Test8_180A_20TS_190WFR,8.42,14.795,175.91,13.012942249999998,20,190
Test8_180A_20TS_190WFR,8.52,14.795,175.91,13.012942249999998,20,190
Test8_180A_20TS_190WFR,8.62,14.777,175.91,12.997110349999998,20,190
Test8_180A_20TS_190WFR,8.72,14.832,175.91,13.0454856,20,190
Test8_180A_20TS_190WFR,8.82,14.85,175.91,13.0613175,20,190
Test8_180A_20TS_190WFR,8.92,14.832,175.91,13.0454856,20,190
Test8_180A_20TS_190WFR,9.02,14.777,175.91,12.997110349999998,20,190
Test8_180A_20TS_190WFR,9.12,14.814,175.91,13.0296537,20,190
Test8_180A_20TS_190WFR,9.22,14.814,175.91,13.0296537,20,190
Test8_180A_20TS_190WFR,9.32,14.832,175.91,13.0454856,20,190
Test8_180A_20TS_190WFR,9.42,14.814,175.91,13.0296537,20,190
Test8_180A_20TS_190WFR,9.52,14.722,175.91,12.9487351,20,190
Test8_180A_20TS_190WFR,9.62,14.722,175.91,12.9487351,20,190
Test8_180A_20TS_190WFR,9.72,14.795,175.91,13.012942249999998,20,190
Test8_180A_20TS_190WFR,9.82,14.759,176.03,12.99013385,20,190
Test8_180A_20TS_190WFR,9.92,14.704,176.03,12.9417256,20,190
Test8_180A_20TS_190WFR,10.02,14.74,176.03,12.973411,20,190
Test8_180A_20TS_190WFR,10.12,14.759,175.91,12.98127845,20,190
Test8_180A_20TS_190WFR,10.22,14.686,175.91,12.9170713,20,190
Test8_180A_20TS_190WFR,10.32,14.704,175.91,12.9329032,20,190
Test8_180A_20TS_190WFR,10.42,14.74,175.91,12.964567,20,190
Test8_180A_20TS_190WFR,10.52,14.759,175.91,12.98127845,20,190
Test8_180A_20TS_190WFR,10.62,14.777,175.91,12.997110349999998,20,190
Test8_180A_20TS_190WFR,10.72,14.74,175.91,12.964567,20,190
Test8_180A_20TS_190WFR,10.82,14.722,175.91,12.9487351,20,190
Test8_180A_20TS_190WFR,10.92,14.74,175.91,12.964567,20,190
Test8_180A_20TS_190WFR,11.02,14.74,176.03,12.973411,20,190
Test8_180A_20TS_190WFR,11.12,14.777,175.91,12.997110349999998,20,190
Test8_180A_20TS_190WFR,11.22,14.777,175.91,12.997110349999998,20,190
Test8_180A_20TS_190WFR,11.32,14.74,175.91,12.964567,20,190
Test8_180A_20TS_190WFR,11.42,14.686,175.91,12.9170713,20,190
Test8_180A_20TS_190WFR,11.52,14.704,176.03,12.9417256,20,190
Test8_180A_20TS_190WFR,11.62,14.686,176.03,12.9258829,20,190
Test8_180A_20TS_190WFR,11.72,14.667,175.91,12.90035985,20,190
Test8_180A_20TS_190WFR,11.82,14.667,176.03,12.90916005,20,190
Test8_180A_20TS_190WFR,11.92,14.667,176.03,12.90916005,20,190
Test8_180A_20TS_190WFR,12.02,14.649,175.91,12.88452795,20,190
Test8_180A_20TS_190WFR,12.12,14.631,175.91,12.86869605,20,190
Test8_180A_20TS_190WFR,12.22,14.612,175.91,12.851984600000002,20,190
Test8_180A_20TS_190WFR,12.32,14.594,175.91,12.8361527,20,190
Test8_180A_20TS_190WFR,12.42,14.594,176.03,12.8449091,20,190
Test8_180A_20TS_190WFR,12.52,14.594,176.03,12.8449091,20,190
Test8_180A_20TS_190WFR,12.62,14.612,176.03,12.8607518,20,190
Test8_180A_20TS_190WFR,12.72,14.74,175.91,12.964567,20,190
Test8_180A_20TS_190WFR,12.82,14.85,175.91,13.0613175,20,190
Test8_180A_20TS_190WFR,12.92,14.942,175.91,13.1422361,20,190
Test8_180A_20TS_190WFR,13.02,14.814,175.91,13.0296537,20,190
Test8_180A_20TS_190WFR,13.12,14.722,175.91,12.9487351,20,190
Test8_180A_20TS_190WFR,13.22,14.74,175.91,12.964567,20,190
Test8_180A_20TS_190WFR,13.32,14.869,175.91,13.07802895,20,190
Test8_180A_20TS_190WFR,13.42,14.96,175.91,13.158068,20,190
Test8_180A_20TS_190WFR,13.52,14.978,175.91,13.1738999,20,190
Test8_180A_20TS_190WFR,13.62,14.978,175.91,13.1738999,20,190
Test8_180A_20TS_190WFR,13.72,15.015,175.91,13.20644325,20,190
Test8_180A_20TS_190WFR,13.82,15.033,175.91,13.22227515,20,190
Test8_180A_20TS_190WFR,13.92,15.125,175.91,13.30319375,20,190
Test8_180A_20TS_190WFR,14.02,15.107,175.91,13.28736185,20,190
Test8_180A_20TS_190WFR,14.12,14.96,175.91,13.158068,20,190
Test8_180A_20TS_190WFR,14.22,14.887,176.03,13.10279305,20,190
Test8_180A_20TS_190WFR,14.32,14.997,175.91,13.19061135,20,190
Test8_180A_20TS_190WFR,14.42,15.033,175.91,13.22227515,20,190
Test8_180A_20TS_190WFR,14.52,15.015,175.91,13.20644325,20,190
Test8_180A_20TS_190WFR,14.62,14.869,175.91,13.07802895,20,190
Test8_180A_20TS_190WFR,14.72,14.759,175.91,12.98127845,20,190
Test8_180A_20TS_190WFR,14.82,14.631,176.03,12.87747465,20,190
Test8_180A_20TS_190WFR,14.92,14.722,175.91,12.9487351,20,190
Test8_180A_20TS_190WFR,15.02,14.74,175.91,12.964567,20,190
Test8_180A_20TS_190WFR,15.12,14.704,175.91,12.9329032,20,190
Test8_180A_20TS_190WFR,15.22,14.667,175.91,12.90035985,20,190
Test8_180A_20TS_190WFR,15.32,14.777,175.91,12.997110349999998,20,190
Test8_180A_20TS_190WFR,15.42,14.795,175.91,13.012942249999998,20,190
Test8_180A_20TS_190WFR,15.52,14.704,175.91,12.9329032,20,190
Test8_180A_20TS_190WFR,15.62,14.594,175.91,12.8361527,20,190
Test8_180A_20TS_190WFR,15.72,14.576,175.91,12.8203208,20,190
Test8_180A_20TS_190WFR,15.82,14.594,175.91,12.8361527,20,190
Test8_180A_20TS_190WFR,15.92,14.686,175.91,12.9170713,20,190
Test8_180A_20TS_190WFR,16.02,14.777,175.91,12.997110349999998,20,190
Test8_180A_20TS_190WFR,16.12,14.795,175.91,13.012942249999998,20,190
Test8_180A_20TS_190WFR,16.22,14.704,175.91,12.9329032,20,190
Test8_180A_20TS_190WFR,16.32,14.612,176.03,12.8607518,20,190
Test8_180A_20TS_190WFR,16.42,14.631,176.03,12.87747465,20,190
Test8_180A_20TS_190WFR,16.52,14.667,175.91,12.90035985,20,190
Test8_180A_20TS_190WFR,16.62,14.649,175.91,12.88452795,20,190
Test8_180A_20TS_190WFR,16.72,14.576,175.91,12.8203208,20,190
Test8_180A_20TS_190WFR,16.82,14.484,175.91,12.7394022,20,190
Test8_180A_20TS_190WFR,16.92,14.484,176.03,12.7480926,20,190
Test8_180A_20TS_190WFR,17.02,14.484,176.03,12.7480926,20,190
Test8_180A_20TS_190WFR,17.12,14.447,176.03,12.71552705,20,190
Test8_180A_20TS_190WFR,17.22,14.447,176.03,12.71552705,20,190
Test8_180A_20TS_190WFR,17.32,14.484,176.03,12.7480926,20,190
Test8_180A_20TS_190WFR,17.42,14.484,176.03,12.7480926,20,190
Test8_180A_20TS_190WFR,17.52,14.539,176.03,12.79650085,20,190
Test8_180A_20TS_190WFR,17.62,14.502,176.03,12.7639353,20,190
Test8_180A_20TS_190WFR,17.72,14.429,176.15,12.70834175,20,190
Test8_180A_20TS_190WFR,17.82,14.484,176.03,12.7480926,20,190
Test8_180A_20TS_190WFR,17.92,14.502,175.91,12.7552341,20,190
Test8_180A_20TS_190WFR,18.02,14.576,175.91,12.8203208,20,190
Test8_180A_20TS_190WFR,18.12,14.576,175.91,12.8203208,20,190
Test8_180A_20TS_190WFR,18.22,14.649,175.91,12.88452795,20,190
Test8_180A_20TS_190WFR,18.32,14.722,176.03,12.9575683,20,190
Test8_180A_20TS_190WFR,18.42,14.795,175.91,13.012942249999998,20,190
Test8_180A_20TS_190WFR,18.52,14.795,175.91,13.012942249999998,20,190
