Folder,Time,Avg Voltage,Avg Current,Heat input,Travel Speed,Wire Feed Rate,label
Test41_140A_25TS_180WFR,32.22,13.074,137.33,7.18180968,25,180,Balling
Test41_140A_25TS_180WFR,32.32,13.001,137.33,7.14170932,25,180,Balling
Test41_140A_25TS_180WFR,32.42,12.946,137.33,7.11149672,25,180,Balling
Test41_140A_25TS_180WFR,32.52,12.854,137.33,7.06095928,25,180,Balling
Test41_140A_25TS_180WFR,32.62,12.671,133.67,6.77493028,25,180,Balling
Test41_140A_25TS_180WFR,32.72,12.012,117.56,5.64852288,25,180,Balling
Test41_140A_25TS_180WFR,32.82,10.858,85.7,3.7221224,25,180,Balling
Test41_140A_25TS_180WFR,32.92,9.906,47.36,1.87659264,25,180,Arc off
Test42_150A_20TS_160WFR,0.12,16.132,141.12,11.3827392,20,160,Lack of fusion
Test42_150A_20TS_160WFR,0.22,15.748,144.66,11.3905284,20,160,Balling
Test42_150A_20TS_160WFR,0.32,15.473,146.0,11.29529,20,160,Balling
Test42_150A_20TS_160WFR,0.42,15.308,146.49,11.2123446,20,160,Balling
Test42_150A_20TS_160WFR,0.52,15.271,146.61,11.19440655,20,160,Lack of fusion
Test42_150A_20TS_160WFR,0.62,15.198,146.73,11.1500127,20,160,Balling
Test42_150A_20TS_160WFR,0.72,14.905,146.98,10.9536845,20,160,Balling
Test42_150A_20TS_160WFR,0.82,14.576,147.1,10.720648,20,160,Balling
Test42_150A_20TS_160WFR,0.92,14.411,147.1,10.5992905,20,160,Balling
Test42_150A_20TS_160WFR,1.02,14.374,147.1,10.572077,20,160,Balling
Test42_150A_20TS_160WFR,1.12,14.319,147.1,10.5316245,20,160,Balling
Test42_150A_20TS_160WFR,1.22,14.338,147.1,10.545599,20,160,Balling
Test42_150A_20TS_160WFR,1.32,14.393,147.1,10.5860515,20,160,Humping
Test42_150A_20TS_160WFR,1.42,14.429,147.1,10.6125295,20,160,Humping
Test42_150A_20TS_160WFR,1.52,14.429,147.22,10.6211869,20,160,Humping
Test42_150A_20TS_160WFR,1.62,14.411,147.22,10.6079371,20,160,Humping
Test42_150A_20TS_160WFR,1.72,14.374,147.1,10.572077,20,160,Humping
Test42_150A_20TS_160WFR,1.82,14.393,147.1,10.5860515,20,160,Humping
Test42_150A_20TS_160WFR,1.92,14.393,147.22,10.5946873,20,160,Humping
Test42_150A_20TS_160WFR,2.02,14.356,147.1,10.558838,20,160,Humping
Test42_150A_20TS_160WFR,2.12,14.374,147.1,10.572077,20,160,Humping
Test42_150A_20TS_160WFR,2.22,14.393,147.1,10.5860515,20,160,Humping
Test42_150A_20TS_160WFR,2.32,14.393,147.1,10.5860515,20,160,Humping
Test42_150A_20TS_160WFR,2.42,14.393,147.22,10.5946873,20,160,Bead Cut
Test42_150A_20TS_160WFR,2.52,14.301,147.22,10.5269661,20,160,Humping
Test42_150A_20TS_160WFR,2.62,14.246,147.1,10.477933,20,160,Humping
Test42_150A_20TS_160WFR,2.72,14.228,147.1,10.464694,20,160,Humping
Test42_150A_20TS_160WFR,2.82,14.209,147.1,10.4507195,20,160,Humping
Test42_150A_20TS_160WFR,2.92,14.173,147.22,10.4327453,20,160,Humping
Test42_150A_20TS_160WFR,3.02,14.209,147.22,10.4592449,20,160,Humping
Test42_150A_20TS_160WFR,3.12,14.301,147.22,10.5269661,20,160,Bead Cut
Test42_150A_20TS_160WFR,3.22,14.338,147.22,10.5542018,20,160,Humping
Test42_150A_20TS_160WFR,3.32,14.374,147.1,10.572077,20,160,Bead Cut
Test42_150A_20TS_160WFR,3.42,14.338,147.1,10.545599,20,160,Lack of fusion
Test42_150A_20TS_160WFR,3.52,14.301,147.22,10.5269661,20,160,Lack of fusion
Test42_150A_20TS_160WFR,3.62,14.356,147.22,10.5674516,20,160,Humping
Test42_150A_20TS_160WFR,3.72,14.447,147.22,10.6344367,20,160,Humping
Test42_150A_20TS_160WFR,3.82,14.447,147.22,10.6344367,20,160,Humping
Test42_150A_20TS_160WFR,3.92,14.429,147.22,10.6211869,20,160,Humping
Test42_150A_20TS_160WFR,4.02,14.411,147.22,10.6079371,20,160,Bead Cut
Test42_150A_20TS_160WFR,4.12,14.374,147.22,10.5807014,20,160,Bead Cut
Test42_150A_20TS_160WFR,4.22,14.356,147.22,10.5674516,20,160,Balling
Test42_150A_20TS_160WFR,4.32,14.393,147.22,10.5946873,20,160,Lack of fusion
Test42_150A_20TS_160WFR,4.42,14.429,147.22,10.6211869,20,160,Humping
Test42_150A_20TS_160WFR,4.52,14.411,147.22,10.6079371,20,160,Humping
Test42_150A_20TS_160WFR,4.62,14.411,147.22,10.6079371,20,160,Humping
Test42_150A_20TS_160WFR,4.72,14.393,147.22,10.5946873,20,160,Humping
Test42_150A_20TS_160WFR,4.82,14.393,147.1,10.5860515,20,160,Humping
Test42_150A_20TS_160WFR,4.92,14.393,147.1,10.5860515,20,160,Bead Cut
Test42_150A_20TS_160WFR,5.02,14.393,147.22,10.5946873,20,160,Balling
Test42_150A_20TS_160WFR,5.12,14.301,147.22,10.5269661,20,160,Bead Cut
Test42_150A_20TS_160WFR,5.22,14.246,147.22,10.4864806,20,160,Balling
Test42_150A_20TS_160WFR,5.32,14.209,147.22,10.4592449,20,160,Humping
Test42_150A_20TS_160WFR,5.42,14.264,147.22,10.4997304,20,160,Humping
Test42_150A_20TS_160WFR,5.52,14.283,147.22,10.5137163,20,160,Humping
Test42_150A_20TS_160WFR,5.62,14.246,147.22,10.4864806,20,160,Humping
Test42_150A_20TS_160WFR,5.72,14.228,147.34,10.4817676,20,160,Humping
Test42_150A_20TS_160WFR,5.82,14.264,147.22,10.4997304,20,160,Bead Cut
Test42_150A_20TS_160WFR,5.92,14.246,147.34,10.4950282,20,160,Lack of fusion
Test42_150A_20TS_160WFR,6.02,14.209,147.22,10.4592449,20,160,Lack of fusion
Test42_150A_20TS_160WFR,6.12,14.228,147.34,10.4817676,20,160,Humping
Test42_150A_20TS_160WFR,6.22,14.264,147.22,10.4997304,20,160,Humping
Test42_150A_20TS_160WFR,6.32,14.301,147.22,10.5269661,20,160,Humping
Test42_150A_20TS_160WFR,6.42,14.283,147.22,10.5137163,20,160,Humping
Test42_150A_20TS_160WFR,6.52,14.264,147.22,10.4997304,20,160,Humping
Test42_150A_20TS_160WFR,6.62,14.264,147.22,10.4997304,20,160,Humping
Test42_150A_20TS_160WFR,6.72,14.264,147.22,10.4997304,20,160,Bead Cut
Test42_150A_20TS_160WFR,6.82,14.228,147.22,10.4732308,20,160,Bead Cut
Test42_150A_20TS_160WFR,6.92,14.246,147.22,10.4864806,20,160,Balling
Test42_150A_20TS_160WFR,7.02,14.191,147.22,10.4459951,20,160,Bead Cut
Test42_150A_20TS_160WFR,7.12,14.191,147.22,10.4459951,20,160,Balling
Test42_150A_20TS_160WFR,7.22,14.173,147.22,10.4327453,20,160,Humping
Test42_150A_20TS_160WFR,7.32,14.136,147.22,10.4055096,20,160,Humping
Test42_150A_20TS_160WFR,7.42,14.118,147.22,10.3922598,20,160,Humping
Test42_150A_20TS_160WFR,7.52,14.118,147.22,10.3922598,20,160,Humping
Test42_150A_20TS_160WFR,7.62,14.173,147.22,10.4327453,20,160,Humping
Test42_150A_20TS_160WFR,7.72,14.173,147.22,10.4327453,20,160,Bead Cut
Test42_150A_20TS_160WFR,7.82,14.191,147.22,10.4459951,20,160,Bead Cut
Test42_150A_20TS_160WFR,7.92,14.154,147.22,10.4187594,20,160,Bead Cut
Test42_150A_20TS_160WFR,8.02,14.118,147.22,10.3922598,20,160,Bead Cut
Test42_150A_20TS_160WFR,8.12,14.136,147.22,10.4055096,20,160,Humping
Test42_150A_20TS_160WFR,8.22,14.191,147.22,10.4459951,20,160,Humping
Test42_150A_20TS_160WFR,8.32,14.154,147.34,10.4272518,20,160,Humping
Test42_150A_20TS_160WFR,8.42,14.154,147.34,10.4272518,20,160,Humping
Test42_150A_20TS_160WFR,8.52,14.173,147.22,10.4327453,20,160,Humping
Test42_150A_20TS_160WFR,8.62,14.173,147.22,10.4327453,20,160,Humping
Test42_150A_20TS_160WFR,8.72,14.136,147.22,10.4055096,20,160,Humping
Test42_150A_20TS_160WFR,8.82,14.154,147.22,10.4187594,20,160,Humping
Test42_150A_20TS_160WFR,8.92,14.191,147.22,10.4459951,20,160,Humping
Test42_150A_20TS_160WFR,9.02,14.173,147.22,10.4327453,20,160,Humping
Test42_150A_20TS_160WFR,9.12,14.136,147.22,10.4055096,20,160,Humping
Test42_150A_20TS_160WFR,9.22,14.1,147.34,10.38747,20,160,Humping
Test42_150A_20TS_160WFR,9.32,14.063,147.22,10.3517743,20,160,Humping
Test42_150A_20TS_160WFR,9.42,14.045,147.22,10.3385245,20,160,Bead Cut
Test42_150A_20TS_160WFR,9.52,14.081,147.22,10.3650241,20,160,Bead Cut
Test42_150A_20TS_160WFR,9.62,14.1,147.22,10.37901,20,160,Normal
Test42_150A_20TS_160WFR,9.72,14.1,147.22,10.37901,20,160,Normal
Test42_150A_20TS_160WFR,9.82,14.063,147.34,10.3602121,20,160,Normal
Test42_150A_20TS_160WFR,9.92,14.026,147.34,10.3329542,20,160,Normal
Test42_150A_20TS_160WFR,10.02,13.971,147.34,10.2924357,20,160,Normal
Test42_150A_20TS_160WFR,10.12,13.99,147.34,10.306433,20,160,Normal
Test42_150A_20TS_160WFR,10.22,14.026,147.34,10.3329542,20,160,Normal
Test42_150A_20TS_160WFR,10.32,14.026,147.34,10.3329542,20,160,Normal
Test42_150A_20TS_160WFR,10.42,14.045,147.34,10.3469515,20,160,Normal
Test42_150A_20TS_160WFR,10.52,14.063,147.34,10.3602121,20,160,Normal
Test42_150A_20TS_160WFR,10.62,14.063,147.34,10.3602121,20,160,Normal
Test42_150A_20TS_160WFR,10.72,14.063,147.22,10.3517743,20,160,Normal
Test42_150A_20TS_160WFR,10.82,14.026,147.22,10.3245386,20,160,Normal
Test42_150A_20TS_160WFR,10.92,14.045,147.34,10.3469515,20,160,Normal
Test42_150A_20TS_160WFR,11.02,14.045,147.34,10.3469515,20,160,Normal
Test42_150A_20TS_160WFR,11.12,14.063,147.34,10.3602121,20,160,Normal
Test42_150A_20TS_160WFR,11.22,14.1,147.22,10.37901,20,160,Normal
Test42_150A_20TS_160WFR,11.32,14.081,147.22,10.3650241,20,160,Normal
Test42_150A_20TS_160WFR,11.42,14.081,147.22,10.3650241,20,160,Normal
Test42_150A_20TS_160WFR,11.52,14.081,147.22,10.3650241,20,160,Normal
Test42_150A_20TS_160WFR,11.62,14.081,147.22,10.3650241,20,160,Normal
Test42_150A_20TS_160WFR,11.72,14.081,147.22,10.3650241,20,160,Normal
Test42_150A_20TS_160WFR,11.82,14.081,147.22,10.3650241,20,160,Normal
Test42_150A_20TS_160WFR,11.92,14.118,147.22,10.3922598,20,160,Normal
Test42_150A_20TS_160WFR,12.02,14.118,147.22,10.3922598,20,160,Normal
Test42_150A_20TS_160WFR,12.12,14.1,147.34,10.38747,20,160,Normal
Test42_150A_20TS_160WFR,12.22,14.081,147.34,10.3734727,20,160,Normal
Test42_150A_20TS_160WFR,12.32,14.045,147.22,10.3385245,20,160,Normal
Test42_150A_20TS_160WFR,12.42,14.008,147.34,10.3196936,20,160,Normal
Test42_150A_20TS_160WFR,12.52,14.026,147.34,10.3329542,20,160,Normal
Test42_150A_20TS_160WFR,12.62,14.045,147.34,10.3469515,20,160,Normal
Test42_150A_20TS_160WFR,12.72,14.063,147.34,10.3602121,20,160,Normal
Test42_150A_20TS_160WFR,12.82,14.081,147.34,10.3734727,20,160,Normal
Test42_150A_20TS_160WFR,12.92,14.1,147.22,10.37901,20,160,Normal
Test42_150A_20TS_160WFR,13.02,14.063,147.22,10.3517743,20,160,Normal
Test42_150A_20TS_160WFR,13.12,14.063,147.22,10.3517743,20,160,Normal
Test42_150A_20TS_160WFR,13.22,14.063,147.22,10.3517743,20,160,Normal
Test42_150A_20TS_160WFR,13.32,14.026,147.22,10.3245386,20,160,Normal
Test42_150A_20TS_160WFR,13.42,14.026,147.22,10.3245386,20,160,Normal
Test42_150A_20TS_160WFR,13.52,14.045,147.22,10.3385245,20,160,Normal
Test42_150A_20TS_160WFR,13.62,14.045,147.22,10.3385245,20,160,Normal
Test42_150A_20TS_160WFR,13.72,14.045,147.22,10.3385245,20,160,Normal
Test42_150A_20TS_160WFR,13.82,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,13.92,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,14.02,13.99,147.22,10.298039,20,160,Normal
Test42_150A_20TS_160WFR,14.12,13.935,147.22,10.2575535,20,160,Normal
Test42_150A_20TS_160WFR,14.22,13.898,147.22,10.2303178,20,160,Normal
Test42_150A_20TS_160WFR,14.32,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,14.42,14.045,147.22,10.3385245,20,160,Normal
Test42_150A_20TS_160WFR,14.52,14.063,147.22,10.3517743,20,160,Normal
Test42_150A_20TS_160WFR,14.62,14.045,147.22,10.3385245,20,160,Normal
Test42_150A_20TS_160WFR,14.72,14.026,147.22,10.3245386,20,160,Normal
Test42_150A_20TS_160WFR,14.82,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,14.92,13.916,147.22,10.2435676,20,160,Normal
Test42_150A_20TS_160WFR,15.02,13.916,147.22,10.2435676,20,160,Normal
Test42_150A_20TS_160WFR,15.12,13.916,147.22,10.2435676,20,160,Normal
Test42_150A_20TS_160WFR,15.22,13.916,147.22,10.2435676,20,160,Normal
Test42_150A_20TS_160WFR,15.32,13.88,147.22,10.217068,20,160,Normal
Test42_150A_20TS_160WFR,15.42,13.916,147.22,10.2435676,20,160,Normal
Test42_150A_20TS_160WFR,15.52,13.953,147.22,10.2708033,20,160,Normal
Test42_150A_20TS_160WFR,15.62,13.953,147.22,10.2708033,20,160,Normal
Test42_150A_20TS_160WFR,15.72,13.953,147.22,10.2708033,20,160,Normal
Test42_150A_20TS_160WFR,15.82,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,15.92,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,16.02,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,16.12,13.99,147.22,10.298039,20,160,Normal
Test42_150A_20TS_160WFR,16.22,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,16.32,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,16.42,13.99,147.22,10.298039,20,160,Normal
Test42_150A_20TS_160WFR,16.52,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,16.62,13.971,147.34,10.2924357,20,160,Normal
Test42_150A_20TS_160WFR,16.72,13.971,147.34,10.2924357,20,160,Normal
Test42_150A_20TS_160WFR,16.82,13.953,147.22,10.2708033,20,160,Normal
Test42_150A_20TS_160WFR,16.92,13.898,147.22,10.2303178,20,160,Normal
Test42_150A_20TS_160WFR,17.02,13.898,147.22,10.2303178,20,160,Normal
Test42_150A_20TS_160WFR,17.12,13.898,147.22,10.2303178,20,160,Normal
Test42_150A_20TS_160WFR,17.22,13.935,147.22,10.2575535,20,160,Normal
Test42_150A_20TS_160WFR,17.32,13.99,147.22,10.298039,20,160,Normal
Test42_150A_20TS_160WFR,17.42,14.026,147.22,10.3245386,20,160,Normal
Test42_150A_20TS_160WFR,17.52,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,17.62,14.026,147.22,10.3245386,20,160,Normal
Test42_150A_20TS_160WFR,17.72,14.045,147.22,10.3385245,20,160,Normal
Test42_150A_20TS_160WFR,17.82,14.063,147.22,10.3517743,20,160,Normal
Test42_150A_20TS_160WFR,17.92,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,18.02,13.99,147.22,10.298039,20,160,Normal
Test42_150A_20TS_160WFR,18.12,13.99,147.22,10.298039,20,160,Normal
Test42_150A_20TS_160WFR,18.22,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,18.32,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,18.42,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,18.52,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,18.62,13.99,147.22,10.298039,20,160,Normal
Test42_150A_20TS_160WFR,18.72,13.935,147.22,10.2575535,20,160,Normal
Test42_150A_20TS_160WFR,18.82,13.935,147.22,10.2575535,20,160,Normal
Test42_150A_20TS_160WFR,18.92,13.953,147.22,10.2708033,20,160,Normal
Test42_150A_20TS_160WFR,19.02,13.99,147.22,10.298039,20,160,Normal
Test42_150A_20TS_160WFR,19.12,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,19.22,13.99,147.22,10.298039,20,160,Normal
Test42_150A_20TS_160WFR,19.32,14.026,147.22,10.3245386,20,160,Normal
Test42_150A_20TS_160WFR,19.42,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,19.52,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,19.62,14.026,147.22,10.3245386,20,160,Normal
Test42_150A_20TS_160WFR,19.72,14.026,147.22,10.3245386,20,160,Normal
Test42_150A_20TS_160WFR,19.82,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,19.92,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,20.02,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,20.12,14.026,147.22,10.3245386,20,160,Normal
Test42_150A_20TS_160WFR,20.22,14.045,147.22,10.3385245,20,160,Normal
Test42_150A_20TS_160WFR,20.32,14.045,147.22,10.3385245,20,160,Normal
Test42_150A_20TS_160WFR,20.42,14.026,147.22,10.3245386,20,160,Normal
Test42_150A_20TS_160WFR,20.52,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,20.62,13.99,147.22,10.298039,20,160,Normal
Test42_150A_20TS_160WFR,20.72,14.008,147.22,10.3112888,20,160,Normal
Test42_150A_20TS_160WFR,20.82,13.971,147.34,10.2924357,20,160,Humping
Test42_150A_20TS_160WFR,20.92,14.008,147.22,10.3112888,20,160,Humping
Test42_150A_20TS_160WFR,21.02,14.026,147.22,10.3245386,20,160,Humping
Test42_150A_20TS_160WFR,21.12,14.026,147.34,10.3329542,20,160,Humping
Test42_150A_20TS_160WFR,21.22,14.008,147.22,10.3112888,20,160,Humping
Test42_150A_20TS_160WFR,21.32,13.99,147.22,10.298039,20,160,Humping
Test42_150A_20TS_160WFR,21.42,13.99,147.22,10.298039,20,160,Humping
Test42_150A_20TS_160WFR,21.52,13.953,147.22,10.2708033,20,160,Humping
Test42_150A_20TS_160WFR,21.62,13.953,147.34,10.2791751,20,160,Humping
Test42_150A_20TS_160WFR,21.72,13.99,147.22,10.298039,20,160,Humping
Test42_150A_20TS_160WFR,21.82,14.026,147.22,10.3245386,20,160,Humping
Test42_150A_20TS_160WFR,21.92,14.063,147.22,10.3517743,20,160,Humping
Test42_150A_20TS_160WFR,22.02,14.045,147.22,10.3385245,20,160,Humping
Test42_150A_20TS_160WFR,22.12,14.026,147.22,10.3245386,20,160,Humping
Test42_150A_20TS_160WFR,22.22,13.99,147.22,10.298039,20,160,Humping
Test42_150A_20TS_160WFR,22.32,14.008,147.22,10.3112888,20,160,Humping
Test42_150A_20TS_160WFR,22.42,14.008,147.22,10.3112888,20,160,Humping
Test42_150A_20TS_160WFR,22.52,14.008,147.22,10.3112888,20,160,Humping
Test42_150A_20TS_160WFR,22.62,13.99,147.22,10.298039,20,160,Humping
Test42_150A_20TS_160WFR,22.72,13.99,147.22,10.298039,20,160,Normal
Test42_150A_20TS_160WFR,22.82,13.99,147.22,10.298039,20,160,Normal
Test42_150A_20TS_160WFR,22.92,13.953,147.22,10.2708033,20,160,Normal
Test42_150A_20TS_160WFR,23.02,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,23.12,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,23.22,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,23.32,13.953,147.22,10.2708033,20,160,Normal
Test42_150A_20TS_160WFR,23.42,13.953,147.34,10.2791751,20,160,Normal
Test42_150A_20TS_160WFR,23.52,13.916,147.34,10.2519172,20,160,Normal
Test42_150A_20TS_160WFR,23.62,13.916,147.22,10.2435676,20,160,Normal
Test42_150A_20TS_160WFR,23.72,13.935,147.22,10.2575535,20,160,Normal
Test42_150A_20TS_160WFR,23.82,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,23.92,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,24.02,13.971,147.22,10.2840531,20,160,Normal
Test42_150A_20TS_160WFR,24.12,13.935,147.22,10.2575535,20,160,Normal
Test42_150A_20TS_160WFR,24.22,13.916,147.22,10.2435676,20,160,Normal
Test42_150A_20TS_160WFR,24.32,13.88,147.22,10.217068,20,160,Normal
Test42_150A_20TS_160WFR,24.42,13.825,147.34,10.1848775,20,160,Normal
Test42_150A_20TS_160WFR,24.52,13.77,147.34,10.144359,20,160,Normal
Test42_150A_20TS_160WFR,24.62,13.77,147.34,10.144359,20,160,Normal
Test42_150A_20TS_160WFR,24.72,13.77,147.34,10.144359,20,160,Normal
Test42_150A_20TS_160WFR,24.82,13.77,147.22,10.136097,20,160,Normal
Test42_150A_20TS_160WFR,24.92,13.752,147.22,10.1228472,20,160,Normal
Test42_150A_20TS_160WFR,25.02,13.752,147.34,10.1310984,20,160,Normal
Test42_150A_20TS_160WFR,25.12,13.715,147.34,10.1038405,20,160,Humping
Test42_150A_20TS_160WFR,25.22,13.697,147.34,10.0905799,20,160,Humping
Test42_150A_20TS_160WFR,25.32,13.697,147.34,10.0905799,20,160,Humping
Test42_150A_20TS_160WFR,25.42,13.733,147.34,10.1171011,20,160,Humping
Test42_150A_20TS_160WFR,25.52,13.733,147.34,10.1171011,20,160,Humping
Test42_150A_20TS_160WFR,25.62,13.77,147.22,10.136097,20,160,Humping
Test42_150A_20TS_160WFR,25.72,13.752,147.34,10.1310984,20,160,Humping
Test42_150A_20TS_160WFR,25.82,13.77,147.22,10.136097,20,160,Humping
Test42_150A_20TS_160WFR,25.92,13.752,147.34,10.1310984,20,160,Humping
Test42_150A_20TS_160WFR,26.02,13.77,147.34,10.144359,20,160,Humping
Test42_150A_20TS_160WFR,26.12,13.77,147.34,10.144359,20,160,Humping
Test42_150A_20TS_160WFR,26.22,13.77,147.34,10.144359,20,160,Humping
Test42_150A_20TS_160WFR,26.32,13.733,147.22,10.1088613,20,160,Humping
Test42_150A_20TS_160WFR,26.42,13.77,147.22,10.136097,20,160,Humping
Test42_150A_20TS_160WFR,26.52,13.752,147.22,10.1228472,20,160,Humping
Test42_150A_20TS_160WFR,26.62,13.807,147.22,10.1633327,20,160,Humping
Test42_150A_20TS_160WFR,26.72,13.807,147.22,10.1633327,20,160,Humping
Test42_150A_20TS_160WFR,26.82,13.788,147.22,10.1493468,20,160,Humping
Test42_150A_20TS_160WFR,26.92,13.788,147.34,10.1576196,20,160,Normal
Test42_150A_20TS_160WFR,27.02,13.77,147.34,10.144359,20,160,Normal
Test42_150A_20TS_160WFR,27.12,13.733,147.34,10.1171011,20,160,Normal
Test42_150A_20TS_160WFR,27.22,13.752,147.34,10.1310984,20,160,Normal
Test42_150A_20TS_160WFR,27.32,13.752,147.34,10.1310984,20,160,Normal
Test42_150A_20TS_160WFR,27.42,13.715,147.34,10.1038405,20,160,Normal
Test42_150A_20TS_160WFR,27.52,13.697,147.34,10.0905799,20,160,Normal
Test42_150A_20TS_160WFR,27.62,13.697,147.34,10.0905799,20,160,Normal
Test42_150A_20TS_160WFR,27.72,13.678,147.34,10.0765826,20,160,Normal
Test42_150A_20TS_160WFR,27.82,13.623,147.34,10.0360641,20,160,Normal
Test42_150A_20TS_160WFR,27.92,13.532,147.34,9.9690244,20,160,Normal
Test42_150A_20TS_160WFR,28.02,13.587,147.34,10.0095429,20,160,Normal
Test42_150A_20TS_160WFR,28.12,13.623,147.34,10.0360641,20,160,Normal
Test42_150A_20TS_160WFR,28.22,13.642,147.34,10.0500614,20,160,Normal
Test42_150A_20TS_160WFR,28.32,13.66,147.34,10.063322,20,160,Normal
Test42_150A_20TS_160WFR,28.42,13.715,147.34,10.1038405,20,160,Normal
Test42_150A_20TS_160WFR,28.52,13.715,147.34,10.1038405,20,160,Normal
Test42_150A_20TS_160WFR,28.62,13.678,147.34,10.0765826,20,160,Normal
Test42_150A_20TS_160WFR,28.72,13.642,147.34,10.0500614,20,160,Normal
Test42_150A_20TS_160WFR,28.82,13.642,147.34,10.0500614,20,160,Normal
Test42_150A_20TS_160WFR,28.92,13.605,147.34,10.0228035,20,160,Normal
Test42_150A_20TS_160WFR,29.02,13.587,147.34,10.0095429,20,160,Normal
Test42_150A_20TS_160WFR,29.12,13.605,147.34,10.0228035,20,160,Normal
Test42_150A_20TS_160WFR,29.22,13.623,147.34,10.0360641,20,160,Normal
Test42_150A_20TS_160WFR,29.32,13.587,147.34,10.0095429,20,160,Normal
Test42_150A_20TS_160WFR,29.42,13.55,147.34,9.982285,20,160,Normal
Test42_150A_20TS_160WFR,29.52,13.587,147.34,10.0095429,20,160,Normal
Test42_150A_20TS_160WFR,29.62,13.66,147.34,10.063322,20,160,Normal
Test42_150A_20TS_160WFR,29.72,13.715,147.34,10.1038405,20,160,Normal
Test42_150A_20TS_160WFR,29.82,13.642,147.34,10.0500614,20,160,Normal
Test42_150A_20TS_160WFR,29.92,13.642,147.34,10.0500614,20,160,Normal
Test42_150A_20TS_160WFR,30.02,13.715,147.34,10.1038405,20,160,Normal
Test42_150A_20TS_160WFR,30.12,13.788,147.34,10.1576196,20,160,Normal
Test42_150A_20TS_160WFR,30.22,13.788,147.34,10.1576196,20,160,Normal
Test42_150A_20TS_160WFR,30.32,13.788,147.34,10.1576196,20,160,Normal
Test42_150A_20TS_160WFR,30.42,13.788,147.34,10.1576196,20,160,Normal
Test42_150A_20TS_160WFR,30.52,13.788,147.34,10.1576196,20,160,Normal
Test42_150A_20TS_160WFR,30.62,13.77,147.22,10.136097,20,160,Normal
Test42_150A_20TS_160WFR,30.72,13.788,147.34,10.1576196,20,160,Normal
Test42_150A_20TS_160WFR,30.82,13.752,147.34,10.1310984,20,160,Normal
Test42_150A_20TS_160WFR,30.92,13.752,147.34,10.1310984,20,160,Humping
Test42_150A_20TS_160WFR,31.02,13.733,147.34,10.1171011,20,160,Humping
Test42_150A_20TS_160WFR,31.12,13.752,147.34,10.1310984,20,160,Humping
Test42_150A_20TS_160WFR,31.22,13.77,147.34,10.144359,20,160,Humping
Test42_150A_20TS_160WFR,31.32,13.733,147.34,10.1171011,20,160,Humping
Test42_150A_20TS_160WFR,31.42,13.752,147.34,10.1310984,20,160,Humping
Test42_150A_20TS_160WFR,31.52,13.752,147.34,10.1310984,20,160,Humping
Test42_150A_20TS_160WFR,31.62,13.77,147.34,10.144359,20,160,Humping
Test42_150A_20TS_160WFR,31.72,13.733,147.34,10.1171011,20,160,Humping
Test42_150A_20TS_160WFR,31.82,13.715,147.34,10.1038405,20,160,Humping
Test42_150A_20TS_160WFR,31.92,13.715,147.34,10.1038405,20,160,Humping
Test42_150A_20TS_160WFR,32.02,13.752,147.34,10.1310984,20,160,Normal
Test42_150A_20TS_160WFR,32.12,13.733,147.34,10.1171011,20,160,Normal
Test42_150A_20TS_160WFR,32.22,13.66,147.22,10.055126,20,160,Normal
Test42_150A_20TS_160WFR,32.32,13.605,147.34,10.0228035,20,160,Normal
